text,century,city,year
блгословльниѥ · и поклонъ ... далъ · пожню · мни ... ви дити · коунꙑ · носѧть ... ... ... пожнѧ лежить · а коунꙑ воз... ...ни · пришли ми · ... ... мои · ·в҃· грв҃ни · и ꙗзъ · возмоу оу рвꙑхъ · дитьи ... ...ни · или не пришльши · ·в· грв҃нѣ пенѧ · оуцинитсѧ · ... ... вѣдаѥши .:.,XIV_2,novgorod,1350
се посла иван... ...ру ѡсетрину ·к҃· хребтовъ безъ · ѡдного с филипомъ съ ... и съ ...ткомъ со ѡлисѣѥвꙑмъ,XIV_1,novgorod,1330
поклонъ ѿ юриѧ ѿ жидилова ко ѡлеѯсанду жидиколосакажи паганнананоланажаасовосаюжо какасакакасасꙋсакуннанаканаака сахогасокосиаконоасаанаасававо,XIV_1,novgorod,1330
... ... филипова двора да цто бꙑ еси господине ... лилесь ци поидеть рать за волокъ цто бꙑ вѣстка бꙑла напсана блустисе ль намъ рати ци не блустись азъ тобѣ своему годину целомъ бью,XIV_2,novgorod,1370
ѿ степана къ ... ... вхо твое ... ...куноӏ сѣроӏ ... ...ушковꙑхъ дѣтеӏ оузѿреӏна паренину ꙩрешь,XIV_2,novgorod,1350
... ꙩльксеѧ къ брат... ...,XIV_2,novgorod,1350
'+ розметъ :~,XII_2,novgorod,1150
...‐ маєть а мꙑ гне перелогъ ...,XV_1,novgorod,1405
... ...‐ ли гнь ∙ татѧ ∙ надариновꙑ... ...‐ скомъ ∙ ӏ пьрьмчали гн҃ь за робьжь до хотунѧ ӏ нѣ гн҃ь ∙ ети ӏхъ да татѧ оу ни вꙑнѧли рькшь на поруку ано силою да срокъ оучинили в суботу стати ӏмо ӏ нѣ гн҃ь ∙ прискочи ко мнѣ ӏ ... ю крьстьцную ...,XV_1,novgorod,1405
покланѧнье ѿ ...е къ ж... ...- искоуп... ...съ ...- обѣсти...,XII_2,novgorod,1190
:+: ѿ мароть грамота ... оу тебе : испьсавъ : ис ... ... ...аи та... ... городьшине,XII_1,novgorod,1130
ѿ къ петръкоу велѣлъ ми еси оу розвадицѧ възѧти гривьноу сѧ запирае ѧ съ тобою коуплъ дѣѧлъ то дикати людъе а за ними скотъ а ѧ къ людъмъ ходилъ а людъе не въдадѧ а славънъ не ходи ротѣ ни еси велѣлъ въдати ... ... възъми грамотоу ... ...,XII_1,novgorod,1130
ѿ лоукѣ ко отьцеви вꙑсꙑпли вьрьшь оу тоудора а :в҃: гривьнѣ въдаи ꙗкъшѣ оу тоудоровѣи :в҃: гривнѣ възьми а повели оти прода лѧшьке въ роспоутье тоудорове лѧшьке новотъръжьскꙑхъ и жита и ръжи :и҃:ї: котьлъ великꙑхъ а пшеницѣ г҃ї котьлѣ мѣри же право ли ти есть и цѣлоую тѧ а наимитоу въдано -҃тооу :в҃: ногатѣ,XII_2,novgorod,1150
'+ уо жирослава :ѕ҃:: уо муожа возѧль кадь : уо лазорѧ кадь :: уо иванка кдь уо попа :: уо ньсдь кдь : уо тковье кадь : уо настасие :-҃: кадчь уо сьмьюнье кдь : уо коскинье :в҃: кади :: уо ньжи :д҃: кди,XII_2,novgorod,1190
прокопью · на єсипи на васильєви снꙑ · полъ четворта рублѧ · на черницини оулици · на илинархи и на єго брати на ивани на ивлелихъ дитехъ · три рубли на костьки · на ѻнаньини дви гривни · да лубъ соли · патерике да два полти · на пугвици · на є̈и дѣтехъ · полтина · да коробьꙗ ржи · на ѻсташки на єго дѣтехъ · полтина ... ... ...к‐ - на максимкови брати полторꙑ гривнꙑ кунъ на сести на моєи на ꙩвдотьи · полтина · а приказꙑваю зѧтю своєму мартушу · на є̈нини жени на мавури · полтори гривни полъ третьи гривнꙑ ⁘,XV_1,novgorod,1425
ѿ селефо∙нта ∙ къ ∙ спирку что ∙ ѥси ∙ запо∙вѣдалъ ∙ с по∙лу рублѧ чему ∙ еси не прислалъ,XIV_1,novgorod,1330
отъ къснѧтина къ пькѣ : се въдале еси гюрѧтѣ :е҃: сорочькъ а гюрѧта оу мене възѧле :е҃: сороцькъ : а възьми тамо оу гюрѧтѣ тꙑ а ѧзъ хоцю оу тебе възѧти,XII_1,novgorod,1110
... ... ...кголоде ни во льсь лова а нꙑньча намо нь со чимо его бꙑло пꙋстити ...,XII_2,novgorod,1190
:г: вѣкошь,XII_1,novgorod,1110
... ... ѡмъ сл... ... грамотѣ и вз... на посулехъ уведашасѧ...и а по семъ ... ...удьѣ ниц... ...,XV_1,novgorod,1405
... животъ и павле мѣх- ... съ двора не сварись и гу... сѧ да павла за в... ...,XV_1,novgorod,1405
отъ борицк грамота къ доброши на коликѣ хоцеши въдати отрокъ а въспиши ми грамота,XII_2,novgorod,1170
... иванович панѣи ... ...и здѣсе изꙑмал ...,XV_1,novgorod,1425
... коробиӏ ржи на петрѣ на василевѣ на велицковѣ рубль на смонкѣ на захарьӏнѣ за мхомъ полътора рублѧ на наумѣ на курилови полътора рублѧ на молвотицехъ,XV_1,novgorod,1425
... даӏ ѥго ∙ фофану ∙ а цимъ ∙ ѥсмь ∙ тоби виновате ∙ полъ шести ∙ семници ∙ а то тебе ∙ буде ∙ а к тоби ∙ цоло бию ∙:∙,XV_1,novgorod,1425
серькию ∙ лосось ∙ юрью лосось микулиньскому лосось лазорю коробоцка ӏкри да торпица зехъну торпицѧ да сухꙑхъ ∙ да федору торпицѧ церници лосось ∙ степаниди лосось ∙ сторожю смену лосось,XV_1,novgorod,1425
... ... надъ пецько- ... ... деньги за дверьми а вхоӏ кланисѧ ... а у павла в шурина своего возми полътора ...,XV_1,novgorod,1425
ꙋ фелара чаша . ꙋ брата его ч... ...,XII_2,novgorod,1190
'+ ѡ : волиле ко ставорови пошеле есте из города коуно не водавоше а вамо бꙑло водати коу во городе да ... ваше с... мне коун- ... коуне : во...,XII_2,novgorod,1170
оу торопьчанина на довоу возоу по пѧти поудово и по три бьрьковьскочьк- ...,XII_2,novgorod,1170
поклоно ѿ женꙑ ко борисоу боуди семо ко зарокоу на воздвижение ажь тꙑ не боуши си жоноу ӏ дети кнѧжь поӏмало а вꙑроуцило не зѧтӏ лазаре ӏ глебо ӏ зароко оуцинили боуди сьмо на обороте: ӏли не а кнѧже молви тако ѧ срѧжю а оуменша,XIII_2,novgorod,1270
и д г в б а,XV_1,novgorod,1425
... ... а намъ ꙩсподене дать силѣ нѣтъ . а ... своему ꙩсподарю много целомь бьѥмъ,XV_1,novgorod,1425
... ...о . ӏ тꙑ ꙩ томо попецалуӏ . веди ... цто доспиѥц проторово . в томо ...,XV_1,novgorod,1405
ꙋ ходжировѣи ⋮в⋮ глазнѣча ꙋ спиридановѣи ⋮в⋮ локти непрѣ ꙋ прокшѣ со михѣеме ¦в¦и передкѣ,XIII_2,novgorod,1250
приказо ѿ ꙩнуѳриѧ к ...‐ тру понабольсѧ ... ...‐ єди жь ꙩ вели по... пшьници тоби,XIV_2,novgorod,1390
...лому городу и капусту ... на то послухо,XV_1,novgorod,1405
... ... демь·ѧне ѧколиць,XV_1,novgorod,1440
... микифор... ... ...мене а ѡ...,XIII_2,novgorod,1290
... ꙋ насо неможете микула ... будемо ꙋ тебе на поли в... ...адꙑ тв...,XIII_2,novgorod,1290
поклоне ѿ ꙩндреꙗ · к ѥва · и к микифору про · серебро · ѡкупи · ꙩсподине · насъ · серебро твоѥ не погинеть · а ꙗзъ · тобѣ чело бию,XIV_1,novgorod,1310
ѿ родивана до луки ·ӏ҃· ѿ матфиѧ до колинца ·ӏ҃· · ѿ пѧнтелиꙗ̈ · до курьѥго ӏ҃ : ѿ курьѥго · до перькола ·ӏ҃ : ѿ перекола до ӥлиӥ ст҃ого ӏ҃· ѿ ӥлиӥ ст҃го · до вожанъ · ӏ҃· ѿ вожанъ до федорова села житкого ·ӏ҃·,XIV_2,novgorod,1350
ув овсиꙗ цетверка ржи ... три цетверки ржи у степка у ... три цетверки ржи у павловꙑхъ ... три цетверки ржи у федора у ... дви коробьѥ ржи ув ꙑгната цетверка ржи у пп цетверка ржи,XV_2,novgorod,1475
